filename,page,block,line,word,text,?,variable,first name,last name,street number,street name,city,state,zip,date,price,acct_#,int_usage,meter_number,meter_usage
WaterBillSample-back,1,9,1,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,9,2,1,"4,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,9,2,2,"-15,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,9,2,3,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,9,3,1,"16,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,9,3,2,-,,,,,,,,,,,,,,,
WaterBillSample-back,1,9,3,3,"29,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,9,3,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,9,4,1,"30,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,9,4,2,-,,,,,,,,,,,,,,,
WaterBillSample-back,1,9,4,3,"49,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,9,4,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,9,5,1,"50,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,9,5,2,-,,,,,,,,,,,,,,,
WaterBillSample-back,1,9,5,3,above,,,,,,,,,,,,,,,
WaterBillSample-back,1,9,5,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,10,1,1,$4.78 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,10,1,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,10,1,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,10,1,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,1,1,$3.16 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,1,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,1,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,11,1,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,2,1,$4.87 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,2,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,2,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,11,2,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,3,1,$6.06 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,3,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,3,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,11,3,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,4,1,$6.90 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,4,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,4,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,11,4,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,5,1,$9.21 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,5,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,11,5,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,11,5,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,12,1,1,$4.60 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,12,1,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,12,1,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,12,1,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,1,1,$3.04 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,1,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,1,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,13,1,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,2,1,$4.69 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,2,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,2,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,13,2,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,3,1,$5.84 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,3,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,3,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,13,3,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,4,1,$6.64 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,4,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,4,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,13,4,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,5,1,$8.87 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,5,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,13,5,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,13,5,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,1,Water,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,2,and,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,3,sewer,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,4,rates,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,5,for,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,6,customers,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,7,located,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,8,inside,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,9,city,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,10,limits,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,11,are,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,12,slightly,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,13,lower,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,14,to,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,15,account,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,16,for,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,17,the,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,18,portion,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,19,of,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,1,20,the,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,1,Water,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,2,System’s,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,3,revenues,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,4,that,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,5,fund,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,6,stormwater,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,7,services,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,8,which,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,9,do,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,10,not,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,11,benefit,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,12,properties,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,13,inside,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,14,city,,,,,,,,,,,,,,,
WaterBillSample-back,1,14,2,15,limits.,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,1,Las,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,2,tarifas,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,3,del,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,4,agua,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,5,y,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,6,alcantarillado,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,7,para,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,8,los,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,9,clientes,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,10,que,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,11,se,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,12,encuentra,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,13,dentro,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,14,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,15,los,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,16,límites,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,17,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,18,la,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,19,ciudad,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,1,20,están,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,1,un,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,2,poco,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,3,más,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,4,baja,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,5,para,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,6,tomar,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,7,en,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,8,cuenta,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,9,la,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,10,parte,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,11,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,12,los,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,13,ingresos,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,14,del,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,15,Sistema,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,16,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,17,agua,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,18,que,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,19,financian,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,20,los,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,2,21,servicios,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,1,del,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,2,agua,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,3,pluviales,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,4,que,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,5,no,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,6,benefician,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,7,las,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,8,propiedades,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,9,dentro,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,10,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,11,los,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,12,límites,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,13,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,14,la,,,,,,,,,,,,,,,
WaterBillSample-back,1,15,3,15,ciudad.,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,1,1,WATER,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,1,2,CONSERVATION:,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,1,Water,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,2,conservation,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,3,"services,",,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,4,"materials,",,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,5,and,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,6,resources,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,7,are,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,8,available,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,9,to,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,10,all,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,11,of,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,12,our,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,13,customers,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,14,through,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,2,15,our,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,3,1,Conservación,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,3,2,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,3,3,Agua:,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,4,1,Water,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,4,2,Efficiency,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,4,3,Program.,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,4,4,For,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,4,5,more,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,4,6,"information,",,,,,,,,,,,,,,,
WaterBillSample-back,1,16,4,7,www.cobbwater.org/efficiency.htm,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,4,8,or,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,4,9,call,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,4,10,770-419-6200.,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,1,Los,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,2,servicios,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,3,para,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,4,la,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,5,conservación,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,6,del,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,7,"agua,",,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,8,los,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,9,materiales,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,10,y,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,11,los,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,12,recursos,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,13,están,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,14,disponibles,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,15,para,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,5,16,todos,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,1,nuestros,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,2,clientes,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,3,por,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,4,el,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,5,Programa,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,6,para,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,7,el,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,8,Uso,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,9,Eficaz,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,10,del,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,11,Agua,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,12,(Water,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,13,Efficiency,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,14,Program).,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,15,Puede,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,16,obtener,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,6,17,más,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,7,1,información,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,7,2,en,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,7,3,el,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,7,4,sitio,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,7,5,www.cobbwater.org/efficiency.htm,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,7,6,o,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,7,7,al,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,7,8,comunicarse,,,,,,,,,,,,,,,
WaterBillSample-back,1,16,7,9,770-419-6200.,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,1,SEWER,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,2,RATE,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,3,/,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,4,Tarifa,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,5,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,6,la,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,7,Alcantarilla:,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,8,$6.04 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,9,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,10,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,11,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,12,(Unincorporated,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,13,Cobb);,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,14,$5.82 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,15,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,16,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,17,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,18,(Inside,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,19,City,,,,,,,,,,,,,,,
WaterBillSample-back,1,17,1,20,Limits);,,,,,,,,,,,,,,,
WaterBillSample-back,1,18,1,1,IRRIGATION,,,,,,,,,,,,,,,
WaterBillSample-back,1,18,1,2,/,,,,,,,,,,,,,,,
WaterBillSample-back,1,18,1,3,Irrigación:,,,,,,,,,,,,,,,
WaterBillSample-back,1,18,2,1,BASE,,,,,,,,,,,,,,,
WaterBillSample-back,1,18,2,2,CHARGE,,,,,,,,,,,,,,,
WaterBillSample-back,1,18,2,3,/,,,,,,,,,,,,,,,
WaterBillSample-back,1,18,2,4,Cargo,,,,,,,,,,,,,,,
WaterBillSample-back,1,18,2,5,Básico,,,,,,,,,,,,,,,
WaterBillSample-back,1,19,1,1,LATE,,,,,,,,,,,,,,,
WaterBillSample-back,1,19,1,2,FEE:,,,,,,,,,,,,,,,
WaterBillSample-back,1,19,2,1,Recargo:,,,,,,,,,,,,,,,
WaterBillSample-back,1,19,3,1,SERVICE,,,,,,,,,,,,,,,
WaterBillSample-back,1,19,3,2,RESTORATION:,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,1,$9.21 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,2,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,3,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,4,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,5,(Unincorporated,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,6,Cobb);,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,7,$,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,8,8,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,9,87,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,10,per,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,11,"1,000",,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,12,gallons,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,13,(Inside,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,14,City,,,,,,,,,,,,,,,
WaterBillSample-back,1,20,1,15,Limits);,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,1,A,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,2,monthly,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,3,fee,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,4,based,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,5,on,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,6,an,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,7,account’s,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,8,meter,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,9,size,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,10,that,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,11,provides,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,12,for,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,13,costs,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,14,incurred,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,15,regardless,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,16,of,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,17,consumption,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,1,18,such,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,2,1,as,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,2,2,meter,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,2,3,"reading,",,,,,,,,,,,,,,,
WaterBillSample-back,1,21,2,4,"depreciation,",,,,,,,,,,,,,,,
WaterBillSample-back,1,21,2,5,billing,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,2,6,and,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,2,7,other,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,2,8,services.,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,1,El,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,2,cargo,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,3,básico,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,4,mensual,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,5,es,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,6,basado,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,7,al,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,8,tamaño,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,9,del,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,10,medidor,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,11,que,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,12,proporciona,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,13,para,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,14,el,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,15,costo,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,16,contraído,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,17,sin,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,3,18,tener,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,1,en,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,2,cuenta,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,3,el,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,4,"consumo,",,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,5,la,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,6,"lectura,",,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,7,la,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,8,"factura,",,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,9,la,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,10,"depreciación,",,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,11,facturando,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,12,y,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,13,otros,,,,,,,,,,,,,,,
WaterBillSample-back,1,21,4,14,servicios.,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,1,1,$10.00 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,1,2,(assessed,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,1,3,10,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,1,4,days,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,1,5,after,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,1,6,Due,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,1,7,Date),,,,,,,,,,,,,,,
WaterBillSample-back,1,22,2,1,$10.00 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,2,2,(aplicado,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,2,3,10,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,2,4,dias,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,2,5,despúes,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,2,6,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,2,7,fecha,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,2,8,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,22,2,9,vencimiento),,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,1,Service,,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,2,will,,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,3,be,,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,4,restored:,,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,5,7:30,,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,6,a.m.,,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,7,-,,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,8,6:00,,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,9,p.m.,,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,10,-,,,,,,,,,,,,,,,
WaterBillSample-back,1,23,1,11,Monday-Friday,,,,,,,,,,,,,,,
WaterBillSample-back,1,24,1,1,Restauración,,,,,,,,,,,,,,,
WaterBillSample-back,1,24,1,2,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,24,1,3,servicio:,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,1,1,PROCESSING,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,1,2,FEE:,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,2,1,$50.00 ,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,2,2,(assessed,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,2,3,when,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,2,4,delinquent,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,2,5,account,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,2,6,disconnection,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,2,7,work,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,2,8,order,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,2,9,is,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,2,10,created).,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,3,1,Cargo,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,3,2,de,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,3,3,procesamiento:,,,,,,,,,,,,,,,
WaterBillSample-back,1,25,4,1,$50.00 ,,,,,,,,,,,,,,,
